Id; intervalset
2606;2700
2509;2701
2588;2702
2601;2703
2445;2704
2067;2705
2070;2706
2069;2707
2065;2708
2178;2709
2623;2710
2662;2711
2664;2712
2834;2713
2846;2714
2604;2715
2515;2716
2591;2717
2122;2718
2603;2719
2556;2720
2102;2721
2694;2722
2103;2723
2618;2724
2661;2725
2631;2726
2609;2727
2179;2728
2104;2729
2610;2730
2628;2731
2568;2732
2669;2733
2121;2734
2540;2735
2627;2736
2584;2737
2589;2738
2600;2739
2543;2740
2578;2741
2563;2742
2571;2743
2742;2744
2613;2745
2626;2746
2640;2747
2581;2748
2724;2749
2741;2750
2633;2751
2629;2752
2646;2753
2621;2754
2594;2755
2616;2756
2602;2757
2648;2758
2617;2759
2241;2760
2654;2761
2180;2762
2592;2763
2239;2764
2692;2765
2068;2766
2799;2767
2716;2768
2702;2769
2644;2770
2714;2771
2911;2772
2619;2773
2636;2774
2637;2775
2653;2776
2630;2777
2677;2778
2641;2779
2766;2780
2666;2781
2650;2782
2655;2783
2659;2784
2672;2785
2674;2786
2688;2787
2753;2788
2814;2789
2755;2790
2897;2791
2927;2792
2830;2793
2787;2794
2671;2795
2693;2796
2625;2797
2665;2798
2752;2799
