Id; intervalset
3348;3700
1476;3701
1487;3702
3385;3703
2166;3704
3381;3705
3392;3706
3465;3707
3404;3708
1477;3709
1479;3710
1482;3711
3343;3712
1473;3713
2162;3714
3414;3715
3380;3716
1480;3717
2163;3718
3271;3719
3426;3720
3413;3721
1484;3722
1492;3723
1485;3724
3378;3725
1486;3726
3390;3727
3440;3728
3444;3729
3469;3730
3446;3731
1491;3732
1488;3733
2164;3734
3466;3735
3376;3736
3386;3737
3382;3738
3391;3739
3389;3740
2167;3741
3397;3742
3398;3743
2165;3744
3375;3745
2225;3746
1490;3747
2230;3748
3417;3749
2168;3750
3436;3751
3395;3752
3399;3753
3402;3754
3401;3755
3403;3756
3406;3757
3407;3758
2169;3759
2170;3760
2171;3761
1494;3762
2229;3763
2227;3764
2228;3765
1495;3766
1498;3767
2232;3768
2231;3769
2172;3770
1496;3771
3476;3772
3400;3773
3410;3774
3419;3775
3408;3776
3411;3777
3420;3778
3418;3779
3421;3780
3423;3781
3429;3782
3424;3783
3431;3784
3432;3785
3433;3786
3437;3787
3438;3788
3439;3789
3447;3790
3441;3791
3454;3792
3474;3793
3442;3794
3443;3795
3445;3796
3449;3797
3455;3798
3451;3799
