Id; intervalset
3629;1200
3688;1201
3638;1202
3715;1203
3830;1204
3644;1205
3689;1206
3717;1207
3656;1208
3662;1209
3726;1210
3779;1211
3775;1212
3969;1213
3790;1214
3691;1215
3731;1216
3734;1217
3736;1218
3628;1219
3944;1220
3707;1221
3719;1222
3853;1223
3765;1224
3782;1225
3792;1226
3798;1227
3806;1228
3823;1229
3928;1230
3909;1231
3895;1232
3493;1233
3819;1234
3522;1235
3813;1236
3958;1237
3940;1238
3857;1239
3861;1240
3532;1241
2041;1242
3553;1243
3556;1244
3565;1245
3578;1246
3655;1247
3682;1248
3744;1249
3758;1250
3761;1251
3882;1252
3869;1253
3833;1254
3879;1255
3884;1256
3900;1257
3920;1258
3925;1259
3579;1260
3503;1261
2042;1262
2044;1263
3711;1264
3584;1265
3686;1266
3905;1267
2047;1268
3581;1269
3742;1270
3747;1271
3785;1272
3754;1273
3770;1274
3789;1275
3816;1276
3794;1277
3886;1278
3841;1279
3759;1280
3981;1281
3876;1282
3829;1283
3848;1284
3873;1285
3878;1286
3915;1287
3929;1288
3863;1289
3610;1290
3593;1291
3591;1292
3607;1293
2078;1294
3586;1295
3933;1296
1824;1297
1826;1298
2049;1299
